id,acquiring_company_id,acquired_company_id,term_code,price_amount,acquired_at
5336,48980,72462,,0,2011-03-30
5337,40221,72572,,0,2011-03-31
5338,70187,72573,,7000000,2011-03-31
5339,17640,72574,,0,2011-03-31
5340,17487,30604,,0,2011-03-31
5341,17487,72579,,0,2011-03-31
5342,9068,10851,,0,2009-01-01
5343,38753,29130,,0,2010-02-28
5344,6234,72649,,0,2011-04-01
5345,6234,72650,,0,2011-04-01
5346,24869,72652,,0,2011-04-01
5347,3320,14854,cash,350000000,2007-11-05
5349,72858,68338,,0,2011-04-04
5350,42365,19373,,0,2011-04-04
5351,66964,69209,cash,0,2011-03-31
5352,72915,35364,,0,2009-06-01
5353,966,39877,,0,2011-04-04
5354,189,13524,,0,2011-04-04
5355,189,41695,,0,2011-04-04
5356,72938,72936,,0,2011-04-04
5357,4304,13402,cash,6500000000,2011-04-04
5358,48252,72946,,0,2011-04-04
5359,31041,72951,,0,2011-04-04
5360,40606,17294,,0,2011-04-05
5361,71863,73051,,0,2011-04-05
5362,27939,73046,,0,2011-04-04
5363,73065,73064,,0,2011-04-04
5364,41355,73071,,0,2011-04-05
5365,15784,55994,cash,430000000,2011-04-05
5366,73077,73076,,0,2011-04-04
5368,73081,73078,,0,2011-04-04
5369,73083,73082,,0,2011-04-04
5370,25617,11438,,0,
5371,73141,73141,,0,2011-04-04
5372,25684,73144,,204000000,2011-04-06
5373,67708,29693,cash,228000000,2011-04-06
5374,11391,73150,,0,2011-04-06
5375,73159,26142,,0,2011-04-06
5376,26050,73181,,0,2011-04-06
5377,73188,73187,,0,2011-04-06
5378,59653,73189,,0,2011-04-07
5379,15793,73269,cash_and_stock,55000000,2011-04-07
5380,5054,11224,cash_and_stock,0,2009-06-24
5381,59,73372,,0,2011-04-08
5382,73374,73373,,0,2011-04-08
5383,70556,57420,,0,2010-08-01
5385,43411,73431,cash_and_stock,0,2011-04-08
5386,60630,73464,,0,2011-04-07
5387,73474,60351,,0,2011-04-11
5388,7570,69525,,0,2010-03-01
5389,959,3644,,0,2011-04-01
5390,73494,57940,cash_and_stock,0,2011-04-11
5391,45324,20451,cash_and_stock,60000000,2011-04-11
5392,4942,10241,stock,3000000000,2011-04-11
5393,674,44,cash_and_stock,62500000,2011-04-11
5394,73516,73517,,0,2011-04-11
5395,73519,73520,,0,2011-04-11
5396,475,2119,cash_and_stock,91400000,2011-04-11
5397,64171,73527,,0,2011-04-12
5398,73652,43413,,0,2010-10-01
5399,40499,73673,,0,2011-04-13
5400,757,73734,,0,2011-04-13
5401,25104,20938,,0,2011-04-13
5402,15297,4014,cash_and_stock,25500000,2011-04-14
5403,2312,73803,cash,2100000,2011-04-14
5404,8583,741,stock,3000000,2011-04-15
5405,25574,73883,cash,400000,2011-04-15
5406,73905,73899,,0,2011-04-15
5407,74003,74002,,0,2011-04-18
5408,54986,74005,,0,2011-04-18
5409,29025,1600,cash,300000000,2011-04-18
5412,43029,74059,cash_and_stock,338000000,2011-04-18
5413,66086,39556,,0,2011-04-18
5414,39074,2370,cash_and_stock,0,2011-04-18
5415,39074,52332,cash_and_stock,0,2011-04-18
5416,141,160,,0,2011-04-19
5417,74148,74149,cash_and_stock,105000000,2011-04-19
5418,245,3853,,0,2011-04-19
5419,1812,13207,,0,2011-04-19
5420,20,2275,,135000000,2011-04-01
5421,74232,62116,cash,10000,2011-05-01
5422,70727,74262,,0,2011-04-20
5423,647,56306,,0,2011-04-20
5424,67724,47427,,0,2011-04-20
5425,9559,12734,,11111,2011-04-20
5426,15609,51306,cash,104000000,2011-04-21
5427,74353,74355,,0,2011-04-21
5428,74356,74357,cash,0,2011-04-21
5429,74394,74393,cash,0,2011-04-22
5430,840,549,,75000000,2011-04-01
5432,21875,1674,cash_and_stock,35000000,2011-04-25
5433,29,68774,,0,2011-04-25
5434,59,74604,,0,2011-04-01
5435,74652,39365,cash,2000000000,2011-04-26
5436,19433,21790,,0,2011-04-26
5438,1790,71351,cash_and_stock,290000000,2011-04-26
5439,5990,2683,,0,2011-04-26
5440,563,74715,,0,2011-04-26
5441,26628,74718,,0,2011-04-26
5442,74720,74719,,0,2011-04-25
5443,74736,74735,,0,2011-04-27
5444,45324,30685,,9000000,2010-10-01
5445,6764,74764,,0,2011-04-26
5446,74770,30883,,0,2011-04-27
5447,74775,74773,,0,2011-04-27
5448,5229,662,,0,2011-04-27
5449,30060,74778,,0,2011-04-27
5450,74781,74780,,0,2011-04-27
5451,29,75,cash,0,2005-12-01
5452,1812,74827,,0,2011-04-27
5453,629,2250,cash,20000000,2011-04-27
5454,48419,74855,,0,2011-04-27
5455,3316,53686,,0,2011-04-28
5456,333,74949,,0,2011-04-28
5457,16434,74956,,0,2011-04-28
5461,26158,75049,,0,2011-04-29
5462,56017,2742,,0,2010-06-01
5463,25597,3180,cash,3500000,2011-05-02
5464,5229,27752,,0,2011-05-02
5465,75210,75211,,0,2011-05-02
5466,20,75212,,0,2011-05-02
5467,75215,75213,,0,2011-05-02
5468,75218,75216,,0,2011-05-02
5469,12,7671,cash_and_stock,40000000,2011-05-02
5470,58207,75226,,0,2011-05-02
5471,21665,42677,,0,2011-05-02
5472,629,34570,,0,2011-05-03
5473,29030,75254,,0,2011-05-03
5474,75314,75316,,0,2011-05-03
5475,37826,75319,,0,2011-05-03
5476,851,28365,,0,2011-05-03
5477,64013,75326,,0,2011-05-03
5478,10272,20014,,0,2011-05-03
5479,75331,75330,,0,2011-05-03
5480,70689,75363,,0,2011-05-03
5481,4861,220,,0,2011-05-04
5482,1591,68190,cash_and_stock,4900000000,2011-05-04
5483,489,8771,,0,2011-05-04
5484,75415,58726,,0,2011-05-04
5485,5306,25108,,50000000,2011-05-04
5486,63334,75438,,0,2011-05-05
5487,49014,75439,,0,2011-05-05
5489,55122,44735,,0,2011-05-05
5490,75455,75511,,0,2011-05-05
5491,75544,75543,,0,2011-03-21
5492,26548,6758,,0,2011-05-06
5493,75550,75551,,0,2011-05-05
5494,6470,75552,,0,2011-05-06
5495,75556,75554,,0,2011-05-06
5496,68638,75609,,0,2011-05-06
5497,47461,75748,,0,2011-05-09
5498,17124,75754,,0,2011-05-09
5499,352,27714,cash_and_stock,20000000,2011-05-09
5500,74819,56761,,0,2011-05-09
5501,5208,24295,cash,367000000,2011-05-09
5502,7800,42024,,0,2011-05-09
5503,25642,75871,,0,2011-05-09
5504,1242,62,cash,8500000000,2011-05-10
5505,28874,75886,,0,2011-05-10
5506,5473,22796,cash,157000000,2011-05-10
5507,75991,75990,,0,2011-05-10
5509,2312,33224,,3000000,2011-05-11
5510,5990,56772,cash_and_stock,0,2008-01-15
5511,13586,2294,,0,2011-05-11
5512,29,22212,,30000000,2011-05-01
5513,76049,76048,,0,2011-05-11
5514,11852,76050,,0,2011-05-11
5515,22309,52349,cash_and_stock,14000000,2011-05-11
5516,3754,76065,,0,2011-05-12
5517,76083,18356,,0,2011-05-12
5518,17434,76085,,0,2011-05-11
5519,21312,76089,cash,9000000,2011-05-12
5520,76120,41209,,0,2010-01-12
5521,967,56797,cash_and_stock,0,2011-05-12
5522,76166,76164,,0,2011-05-13
5523,65917,76167,,0,2011-05-12
5524,76253,76251,,0,2011-05-13
5525,76364,46079,,0,2011-03-17
5527,3275,19234,cash,327000000,2011-05-16
5528,76410,76407,,0,2011-05-16
5529,68638,76415,,0,2011-05-16
5531,25020,76498,,0,2011-05-16
5533,8750,1350,,0,2010-11-18
5534,76529,76526,,0,2011-05-16
5535,76475,76479,,0,2006-01-01
5536,15306,76654,,0,2011-05-17
5537,25020,76659,,0,2011-05-17
5538,76667,68588,,0,2011-05-17
5539,21803,75838,,0,2010-08-16
5540,40606,31912,,0,2010-11-04
5541,9068,76855,cash,0,2011-05-01
5542,53654,43696,,0,2011-05-17
5543,1812,37164,,0,2011-05-18
5544,3320,3610,cash,410000000,2011-07-11
5545,48939,76897,,0,2011-05-19
5546,34751,14669,,0,2011-05-19
5547,59,3134,cash,4900000,2011-05-20
5548,30094,35251,,0,2011-05-19
5549,29411,11171,,0,2011-05-19
5550,76966,76965,,0,2011-05-20
5551,60177,76974,,0,2011-05-20
5552,5990,5342,,0,2011-03-08
5553,5990,71105,,0,2011-05-16
5554,77060,77059,,0,2011-05-20
5555,66190,16365,,0,2011-05-23
5556,39178,26460,,60000000,2011-05-23
5557,40504,68299,cash,20000000,2011-05-23
5558,25781,77093,,0,2011-05-23
5559,57567,7725,cash,0,2010-11-05
5560,757,22511,,0,2011-05-23
5561,50953,77173,,0,2011-05-23
5562,67726,14710,,0,2011-05-23
5563,45507,77178,,0,2011-05-23
5564,45507,45964,,0,2011-05-23
5565,77195,48273,,0,2011-05-23
5566,24224,77196,,0,2011-05-23
5567,77199,77198,,0,2011-05-24
5568,77212,39347,,0,2011-05-24
5571,1495,77302,,0,2011-05-24
5572,68347,64615,,0,2011-05-24
5573,32264,77305,,0,2011-05-24
5574,53824,75422,,0,2011-05-24
5575,26842,77330,,0,2011-05-24
5576,37826,42914,,0,2011-05-25
5577,7060,77348,,0,2011-05-25
5578,51828,65807,,0,2011-05-25
5579,23283,72434,cash_and_stock,26300000,2011-05-01
5580,5566,77420,,0,2011-05-25
5581,1316,1283,cash_and_stock,60000000,2011-06-22
5582,69044,77508,,0,2011-05-26
5583,77529,77528,,0,2011-05-27
5584,25714,41976,,275000000,2011-05-17
5585,25714,77590,cash_and_stock,262500000,2011-05-27
5586,26609,7868,,0,2010-11-04
5587,65376,649,,0,2011-03-01
5588,27559,47601,,0,2011-05-30
5589,77817,36740,,0,2011-05-31
5590,12,53885,,10000000,2011-05-31
5591,5990,6562,,0,2011-05-31
5592,66190,10848,,0,2011-05-31
5593,77895,77894,,0,2011-05-31
5594,26977,77911,,0,2011-05-31
5595,37578,77913,,0,2011-06-01
5596,9049,77924,,0,2011-06-01
5597,68808,31303,,0,2011-06-01
5598,131,77969,,0,2011-06-01
5599,1245,77972,,0,2011-06-01
5600,42069,56051,,0,2011-06-01
5601,55031,77977,,0,2011-06-01
5602,77979,77978,,0,2011-06-01
5603,35419,78012,,0,2011-06-02
5604,15763,40314,,0,2011-05-16
5605,38920,78070,,0,2011-06-02
5606,67653,67293,,0,2011-06-02
5607,24161,78076,,0,2011-06-02
5608,23911,78078,,0,2011-06-02
5609,28530,77779,cash,0,2001-02-01
5610,59,2798,,0,2011-06-03
5611,32780,48371,cash,32000000,2011-06-03
5612,40413,78261,,0,2011-06-03
5613,78265,55105,,0,2011-06-03
5614,12185,78268,cash,135000000,2011-06-02
5615,12394,78270,,0,2011-06-02
5616,2175,36393,cash,30000000,2011-05-01
5617,20,3502,,180000000,2011-06-06
5618,44138,78377,cash_and_stock,63000000,2011-06-02
5619,39873,78379,,143000000,2011-06-06
5620,78412,64499,,0,2011-06-06
5621,71774,24772,,0,2010-03-01
5623,838,78462,,0,2011-06-07
5624,5229,22129,,0,2011-06-07
5625,18871,78466,,23000000,2011-06-07
5626,687,78467,,0,2011-06-07
5627,59800,78469,,0,2011-06-07
5628,78495,78494,,0,2011-06-07
5629,78502,3290,cash,0,2010-01-01
5631,78507,78499,,0,2011-06-08
5632,78521,78520,,0,2011-06-03
5633,78525,78524,,0,2011-06-06
5634,78530,78529,,0,2011-06-06
5635,25827,19854,,0,2011-06-08
5636,17482,20489,,0,2011-06-08
5637,50482,17939,,0,2009-01-01
5638,17066,44324,cash,110000000,2011-06-09
5639,29130,78631,,0,2011-06-06
5640,70298,78632,,0,2011-06-06
5641,14900,78633,cash_and_stock,342500000,2011-06-06
5642,9996,78641,,0,2011-06-06
5643,43960,78643,,0,2011-06-06
5645,6297,10440,,0,2011-06-08
5646,20395,46414,,0,2011-06-09
5647,323,78760,,0,2011-06-10
5648,39451,2957,,0,2011-06-10
5649,60177,78762,,0,2011-06-10
5650,68638,79001,,0,2011-06-13
5651,15850,79009,,0,2011-06-14
5652,51099,44880,,0,2010-08-01
5653,34674,50126,,72000000,2011-06-14
5654,54169,53812,cash_and_stock,12000000,2011-06-14
5655,6838,19597,,0,2011-06-14
5656,24864,79112,,0,2011-06-14
5657,51396,79122,,0,2011-06-14
5658,64998,79123,,0,2011-06-14
5659,79125,79124,,0,2011-06-14
5660,5588,9672,,0,2011-06-15
5661,39667,79160,,0,2011-06-15
5662,187,1450,cash,2000000,2011-06-15
5663,1063,79258,,0,2011-06-15
5664,79266,79264,,0,2011-06-15
5665,17465,79296,,0,2011-06-15
5666,27380,63953,,0,2011-06-16
5667,39778,26721,,0,2011-01-01
5668,5,79330,,0,2011-06-09
5669,1512,33507,,0,2011-06-16
5670,5473,23176,,0,2011-06-16
5671,11642,79389,cash_and_stock,0,2011-06-16
5672,37070,79391,,0,2011-06-16
5673,46482,79393,,0,2011-06-16
5674,26466,490,,517000000,2011-06-16
5675,7650,51871,,0,2011-06-17
5676,79433,4688,,0,2009-12-01
5677,59,7295,,0,2011-06-19
5678,12394,79564,,0,2011-06-19
5680,71598,26533,,0,2009-08-19
5681,75215,79683,,0,2011-06-20
5682,24568,79684,,0,2011-06-20
5683,79688,79687,,0,2011-06-20
5684,5097,9412,cash,38000000,2011-06-21
5685,2680,16360,,0,2011-06-21
5686,141,79738,,0,2011-06-21
5687,9389,79812,,105000000,2011-06-21
5688,79815,36585,cash,34000000,2011-06-21
5689,79816,44539,,0,2011-06-21
5690,79818,79819,,0,2011-06-21
5691,10222,79948,,0,2011-06-22
5692,8759,46604,,0,2011-06-22
5693,851,26158,cash_and_stock,1300000000,2011-07-12
5694,52605,79980,,0,2011-06-23
5695,15299,79986,,0,2011-06-23
5697,26123,42123,,0,2010-09-07
5698,80075,80073,,0,2011-06-22
5699,35396,80078,,0,2011-06-23
5700,80080,80079,,0,2011-06-23
5701,10704,29504,,0,2011-06-23
5702,64176,502,,0,2011-06-21
5703,4307,80112,,0,2011-06-24
5704,11391,1236,,0,2011-04-18
5705,1423,41443,,0,2011-06-01
5706,26123,11531,,0,2010-12-16
5707,39278,80390,,0,2011-06-27
5708,30553,68910,,0,2011-06-27
5709,4199,80397,,0,2011-06-27
5710,60444,80399,,12900000,2011-06-27
5712,80405,80404,,0,2011-06-27
5713,80444,50655,,0,2011-06-28
5714,26797,48646,,0,2011-06-27
5716,11341,80548,,0,2011-06-28
5717,80511,80563,,0,2011-06-27
5718,80515,80516,,0,2011-06-28
5719,75455,80571,,0,2011-06-28
5720,25574,80601,,0,2011-06-27
5721,80603,80602,,0,2011-06-27
5722,573,80604,,0,2011-06-29
5723,15407,80656,cash,0,2011-06-29
5724,5623,78645,cash,0,2011-06-29
5725,80659,80689,stock,0,2011-06-29
5726,46625,80696,,0,2011-06-29
5727,2680,60093,,0,2011-06-29
5728,3096,494,,35000000,2011-06-29
5729,26050,43700,cash,330000000,2011-06-29
5730,80727,80726,,0,2011-06-29
5731,44739,80758,,0,2011-06-30
5732,49256,80764,cash,310000000,2011-06-30
5733,80802,80803,,0,2011-06-30
5734,43266,80821,,0,2011-06-30
5736,80857,80775,,0,2011-04-01
5737,80934,46149,,0,2010-10-18
5738,317,25293,,0,2011-07-04
5739,81091,55389,,95000000,2011-06-28
5740,31253,81108,,0,2011-07-04
5741,20007,17525,,0,2011-06-04
5742,65857,81111,cash,855000000,2011-07-05
5743,8156,38192,,0,2011-07-05
5744,42365,81177,,0,2011-07-05
5745,12,9608,,0,2011-07-05
5746,17069,57863,,0,2011-07-05
5747,51852,81187,,0,2011-07-05
5748,81192,81191,,0,2011-07-05
5749,81216,81215,,0,2011-07-05
5750,81221,81220,,0,2011-07-06
5752,8583,43129,,0,2011-06-27
5753,8583,67105,,0,2011-06-27
5754,6651,9373,cash,256000000,2011-07-06
5755,25013,81308,,0,2011-07-06
5756,81310,81309,,0,2011-07-05
5757,52901,81330,,27900000,2011-07-06
5758,39451,26635,,0,2011-07-06
5759,1400,821,,0,2011-07-06
5760,81338,81337,,0,2011-07-06
5761,3132,81343,,0,2011-07-06
5762,81349,81348,,0,2011-07-06
5763,30042,81365,,0,2011-07-06
5764,24701,81367,,0,2011-07-07
5765,24701,81368,,0,2011-07-07
5766,53005,22422,,0,2011-07-07
5767,3316,15525,,0,2011-07-07
5768,2942,60297,,0,2011-07-07
5769,20,3949,cash,240000000,2011-07-07
5770,81452,32044,cash_and_stock,0,2011-07-06
5772,81464,81463,,0,2011-07-07
5775,81477,44027,,0,2011-07-07
5776,33654,31295,,0,2011-07-07
5777,81491,81490,,0,2011-07-08
5779,33654,39360,,0,2011-07-07
5780,1812,44021,,0,2011-07-08
5781,81658,81657,,0,2011-06-14
5783,1705,10199,,0,2011-07-11
5784,78412,81743,,0,2011-07-07
5785,52111,81766,,0,2011-07-11
5786,25597,63653,cash_and_stock,32500000,2011-07-11
5787,13816,81834,,0,2011-07-11
5788,10604,81837,,0,2011-07-11
5789,10604,81838,,0,2011-07-11
5790,59,68688,,0,2011-07-11
5791,28823,62372,,0,2011-07-11
5792,11322,15377,,0,2011-07-11
5794,5243,42721,,0,2011-07-11
5795,53254,2060,,0,2011-07-12
5796,38940,81899,,0,2011-07-12
5797,18127,14656,,0,2011-07-11
5798,81913,498,,0,2011-07-12
5799,57941,26691,,0,2011-07-12
5800,81950,2332,,0,1966-03-24
5801,17218,41483,,0,2011-07-12
5802,51347,16565,,0,2011-06-30
5803,38446,2467,,2600000000000,1984-06-27
5804,10106,46151,,0,2009-01-01
5805,70483,82112,stock,0,2010-07-01
5806,20,62,,2600000000,2005-09-12
5807,479,46241,,0,2007-05-01
5809,82144,60638,,0,2011-06-01
5811,21514,82203,stock,0,2011-07-14
5812,5473,82206,,0,2011-07-14
5813,82208,82209,,0,2011-07-14
5814,82212,82213,,0,2011-07-14
5815,55885,5460,,0,2011-07-14
5816,82221,82222,,0,2011-07-14
5817,82227,82229,,0,2011-07-14
5818,3161,12776,,0,2008-10-22
5819,82325,82324,,0,2011-07-14
5820,43148,82332,,0,2011-07-14
5821,11391,82385,,10300000,2011-07-17
5822,12623,43960,,0,2011-07-18
5823,283,1111,,0,2011-07-18
5824,37826,82453,cash,10000000,2011-05-15
5825,2866,70115,,0,2011-07-18
5827,29519,82533,,0,2008-12-01
5830,31663,82542,,0,2011-07-18
5831,50937,41600,,0,2011-07-18
5832,82559,82558,,0,2011-07-18
5833,82569,82568,,0,2011-07-18
5834,5182,23557,,0,2011-07-19
5835,82607,82606,,0,2011-07-19
5836,1622,867,,0,2011-07-19
5838,3864,35381,cash_and_stock,360000000,2001-03-20
5839,71,22712,,0,2011-07-19
5840,27810,2902,,56500000,2011-07-19
5841,2966,34283,,0,2011-07-19
5843,82706,82708,,0,2011-07-19
5844,41450,50694,,275000000,2011-07-19
5845,2989,10493,,0,2011-07-20
5846,52746,37947,cash_and_stock,5500000,2011-07-01
5847,14081,25127,,15000000,2011-07-20
5848,17289,5617,cash_and_stock,0,2011-07-20
5849,17731,20395,cash,140000000,2011-07-20
5850,25020,51420,,0,2011-07-20
5851,15161,32822,,56000000,2011-10-28
5852,82790,82789,,0,2011-07-20
5853,80545,82815,,0,2011-07-21
5854,5548,2195,cash,1100000000,2005-07-13
5857,59,54961,,0,2011-07-21
5858,82882,82880,,0,2011-07-11
5859,15785,82916,,325000000,2011-07-21
5861,1622,37618,,0,2011-07-19
5862,17731,82966,cash,0,2011-07-20
5863,39533,82967,,0,2011-07-19
5864,24864,82959,,0,2011-07-18
5865,30525,82972,,250000000,2000-04-04
5866,30525,80846,,185000000,2007-11-08
5867,30525,82973,,915000000,2007-12-14
5868,30525,82974,,22000000,2010-06-09
5869,30525,28208,,31400000,2011-01-31
5870,49323,82977,,0,2011-07-20
5871,82774,12426,,0,2011-07-20
5872,43664,37335,,0,2011-07-21
5873,33597,82983,,28000000,2011-07-21
5874,59,82985,,0,2011-07-22
5875,82987,82986,,0,2011-07-20
5876,355,54506,,2350000000,2010-09-02
5877,1234,63034,,0,2011-07-20
5878,229,83093,,0,2011-07-25
5879,1444,41647,,0,2000-10-18
5880,68222,83154,,0,2011-07-25
5881,26367,34004,,0,2011-07-25
5882,83159,27055,,0,2011-07-25
5884,39087,83202,,0,2011-07-26
5885,47521,31105,cash,200000,2011-07-08
5888,39243,83253,,0,2011-06-01
5889,83278,83276,,0,2010-12-01
5890,83278,83277,,0,2011-06-01
5891,14334,83296,,79000000,2011-07-26
5892,8752,25821,,0,2011-07-26
5893,83309,39256,,0,2011-07-26
5894,83311,83312,,0,2011-07-26
5895,30060,83313,,0,2011-07-26
5896,590,15088,,3900000000,2009-02-22
5898,317,83485,,0,2011-07-28
5899,68498,83504,,0,2011-07-21
5900,82806,83509,,0,2011-07-21
5901,67812,58821,,0,2011-07-20
5902,67413,83520,,0,2011-07-19
5903,44205,57123,,0,2011-07-19
5904,4718,3265,,250000000,2008-08-01
5905,64279,64280,cash,0,2011-07-28
5906,50187,36441,,24000000,2011-07-28
5907,15794,83570,,0,2011-07-27
5909,64279,64280,cash,0,2011-07-28
5910,10731,3825,,0,1997-06-01
5911,83647,28502,,266000000,2005-04-06
5912,26050,7977,,0,2011-07-29
5913,40595,83693,,0,2011-07-28
5914,29580,83701,cash,4500000,2011-07-29
5915,83716,83715,stock,0,2011-02-01
5916,83342,83724,,0,2009-01-19
5918,83342,83726,,0,2011-01-01
5919,83342,83727,,0,2011-01-01
5920,46222,83728,,0,2011-05-10
5921,46222,83729,,0,2009-12-01
5922,83834,83833,,0,2011-04-11
5924,44814,83881,,0,2011-08-01
5925,31067,26851,,0,2007-05-01
5926,83921,26851,,50000000,1992-01-01
5927,83922,26851,,75000000,1997-06-01
5928,1354,26851,,0,1997-01-01
5930,5182,136,,0,2011-08-01
5932,39087,83966,,0,2011-08-01
5933,44814,83968,,0,2011-08-01
5934,13906,1590,,40000000,2011-08-01
5935,5394,58114,,0,2011-08-01
5936,8583,83974,cash_and_stock,350000000,2011-09-16
5939,4388,67680,,0,2011-08-02
5940,59,80668,cash_and_stock,30000000,2011-08-01
5941,4446,3110,,0,2011-08-02
5942,5,84074,,0,2011-08-02
5943,840,39557,cash_and_stock,295000000,2011-08-02
5944,66855,84079,,0,2011-08-02
5945,84086,84085,,0,2011-08-02
5946,84143,70304,,0,2011-07-13
5947,963,84166,,0,2011-07-26
5948,1926,4336,cash_and_stock,22000000,2011-08-03
5949,54343,84181,,0,2006-08-01
5950,54343,84182,,0,2008-08-01
5951,48044,84185,,0,2011-08-02
5952,26339,84187,,2500000,2011-08-02
5953,2823,84189,,0,2011-08-02
5954,19181,84190,,0,2011-08-02
5955,5602,142,,10000000,2010-06-17
5956,84204,43263,,0,2011-07-15
5957,22312,593,,560800000,2011-08-03
5958,72225,53007,,0,2011-08-04
5960,67451,67452,cash_and_stock,0,2011-01-01
5961,84263,39155,,0,2011-08-04
5962,11391,12694,,2400000,2011-08-04
5963,52746,22284,,44500000,2011-08-04
5964,21370,74153,cash_and_stock,95000000,2011-08-04
5966,83521,84358,cash,1400,2011-06-25
5967,3132,37215,,18500000,2011-08-05
5968,35263,84424,,0,2011-08-05
5970,84487,84486,,0,2010-09-30
5971,4568,58705,,0,2011-08-08
5972,13010,60222,cash_and_stock,289500000,2004-03-11
5973,84592,84591,,0,2011-01-01
5974,84524,84613,,0,2011-07-07
5975,84524,84614,,0,2010-09-15
5976,12,84626,,0,2011-08-08
5977,63654,84633,,0,2011-08-08
5978,14536,84636,,0,2011-08-08
5979,84638,55520,,17000000,2011-08-08
5980,84643,84645,,0,2011-08-08
5981,16591,28790,,0,2011-08-09
5982,37673,40405,,0,2011-08-09
5983,141,84667,,0,2011-08-09
5984,13,13,,29000000,2009-04-01
5986,57766,84744,,0,2011-08-04
5987,44505,84750,,0,2011-08-05
5988,760,84438,,0,2011-08-09
5989,760,74114,,0,2011-08-09
5990,541,84777,,0,2011-08-10
5991,84779,34423,,0,2011-08-10
5992,59,62725,,0,2011-05-23
5993,84862,529,,0,2008-11-21
5994,13406,46011,,615000000,2007-03-19
5995,84868,20103,cash,0,2011-07-01
5997,33689,84876,,0,2011-08-10
5999,19531,85050,,0,2011-08-04
6000,30553,26547,,0,2011-08-08
6001,73652,85064,,30000000,2011-08-11
6002,85081,85080,,0,2011-08-12
6004,57515,21939,,0,2011-08-15
6005,5473,67139,,0,2011-08-15
6006,59,64703,cash,12500000000,2012-05-22
6007,62053,85201,,0,2011-08-15
6008,67716,45126,cash,3000000000,2011-08-15
6009,5932,85229,,0,2008-01-07
6010,40418,40418,,0,2011-07-18
6011,40418,10581,,0,2011-07-18
6013,36920,15403,,40000000,2011-08-15
6014,36920,60281,,0,2011-08-15
6015,85249,85248,,0,2011-08-15
6016,536,9397,,0,2011-08-15
6017,12011,85251,,0,2011-08-15
6018,85258,6844,,210000000,2011-08-15
6019,1647,85286,,0,2011-08-16
6020,1647,85288,,0,2011-08-16
6021,37826,85338,cash,0,2011-08-01
6022,62424,85349,,0,2011-08-17
6023,24864,63578,,960000000,2011-08-16
6024,85358,85359,,0,2011-08-16
6025,13408,62802,,0,2011-08-17
6026,64176,28537,,0,2011-08-17
6027,26395,85442,,0,2011-08-17
6028,32390,85443,cash_and_stock,0,2011-08-17
6029,56017,28558,,0,2011-07-01
6030,82725,85482,,275000,2011-04-04
6031,2391,63152,cash,1300000000,2008-02-25
6032,2391,670,,525000000,2011-05-16
6033,1512,20889,,0,2011-08-18
6034,2519,5551,,0,2011-08-18
6035,355,2506,cash,10200000000,2011-08-18
6036,10704,82852,,0,2011-08-18
6037,12185,32165,cash_and_stock,6200000000,2007-10-22
6038,85578,26387,cash,82000000,2004-03-08
6039,66086,569,cash,0,2011-06-02
6040,39767,4770,cash,8200000,2002-11-22
6041,3218,4770,,160000000,2004-06-28
6042,30553,36648,,0,2007-07-11
6043,85587,30284,cash,1200000000,2007-05-14
6045,62,55122,,0,2011-08-21
6047,18058,18057,cash_and_stock,273600000,2006-07-12
6048,29580,2156,cash_and_stock,74400000,2011-08-22
6049,9786,85759,,0,2011-08-22
6052,8615,68479,,0,2011-03-21
6054,1772,85856,,0,2011-08-23
6055,314,85857,,0,2011-08-23
6057,71310,85859,,0,2011-08-22
6058,85881,85880,,0,2011-08-17
6061,12423,8158,,0,2011-08-18
6062,41941,85959,,0,2011-08-24
6063,85969,85964,,0,2011-08-24
6064,63717,85972,stock,0,2011-08-24
6066,85996,41850,cash,0,2011-09-01
6067,86009,27778,,0,2011-08-25
6068,4843,17783,,0,2011-08-25
6069,86072,86071,,0,2011-08-25
6070,8091,86083,cash,990000000,2011-08-25
6071,86085,86084,,0,2011-08-25
6072,5182,86086,,0,2011-08-25
6073,5622,86112,,0,2011-08-26
6076,56017,85814,,0,2010-12-01
6077,19017,86333,cash,0,2011-07-29
6078,28,69767,,0,2011-08-29
6079,26466,9894,cash,66000000,2011-08-30
6080,4967,87579,,0,2011-08-30
6081,8836,74013,,0,2011-08-31
6082,3246,30515,,0,2011-08-31
6084,88903,44869,cash,24000000,2010-11-18
6085,26827,89119,,0,2011-08-31
6087,36704,89760,,0,2011-08-31
6088,3246,89784,,0,2011-09-01
6089,90943,90934,,0,2011-09-01
6090,91029,91024,,0,2011-09-01
6091,91152,21452,,0,2011-09-01
6092,81216,91950,,0,2006-07-01
6093,92364,5215,,0,2011-08-01
6094,59,92978,,0,2011-09-02
6095,80545,93222,,0,2011-09-02
