id,object_id,degree_type,subject
78423,p:232612,JD,"IP, FDA and Securities Reg."
78424,p:232612,Post-Doctoral Fellow,Multiple Sclerosis
78425,p:232612,PhD,Neurobiology and Human Anatomy
78426,p:232612,BA,Biochemistry and Music Theory
78427,p:232616,PhD,Molecular Biology
78428,p:206180,BA,Economics
78429,p:232619,"LL.B., Law",
78430,p:232619,BA,
78431,p:232620,MS,
78432,p:22050,BA,
78433,p:232623,B. Arch.,Architecture
78434,p:232624,,
78435,p:232624,BA,
78436,p:232622,MS,Systems Biology & Bioinformatics
78437,p:232622,MS,
78438,p:232622,PhD,Laser Physics
78439,p:232622,BA,Natural Sciences
78440,p:232625,PhD,Bioengineering
78441,p:232625,MBA,
78442,p:232625,MS,Bioengineering
78443,p:232625,BS,Information Systems
78444,p:232630,BS,Computer Engineering
78445,p:232630,,
78446,p:20163,MBA,Finance
78447,p:20163,BA,History
78448,p:232618,BS,Business Administration
78449,p:232634,bachelors degree,business administration
78450,p:232634,MBA,
78451,p:231708,BA,European Business Administration
78452,p:231708,BA,European Business Administration
78453,p:232635,"Ph.D., Fiber Optics",
78454,p:232635,Postdoctoral Researcher,
78455,p:232640,MS,Computer Science
78456,p:232640,BS,Computer Science
78457,p:232638,MS,"Biomedical Engineering, Biotechnology Management"
78458,p:232638,MS,Biomedical Engineering
78459,p:232638,BE,Electrical Engineering
78460,p:232642,,"Modern Languages, Spanish, French, Medieval Welsh"
78461,p:232641,CA,
78462,p:232641,Commerce,
78463,p:232643,,
78464,p:173951,,"Biology + Sports Science, First Class + Honours + Year Prize for Outstanding achievement"
78465,p:232645,,
78466,p:232653,B.Sc.; M.Sc,Microbiology
78467,p:1633,,
78468,p:206047,JD,
78469,p:206047,BA,
78470,p:206047,,
78471,p:232632,MA,Natrual Sciences
78472,p:11541,,
78473,p:232655,MBA,Business Administration
78474,p:36169,BS,
78475,p:36169,Doctor of Veterinary Medicine ma,
78476,p:36169,MBA,
78477,p:232666,Bachelor of Arts (B.A.),Economics and Political Science
78478,p:232666,Master of Business Administratio,
78479,p:232670,,
78480,p:36170,BA,
78481,p:36170,M.B.A. and Health Administration,
78482,p:232676,BS,Computational & Statistical Sciences
78483,p:221911,BS,hospital management
78484,p:232675,BS,Engineering
78485,p:232675,MS,Business Policy
78486,p:157215,MPS,"Telecom, Tech & Media"
78487,p:157215,BBA,"Business, Management, Marketing, and Related Support Services"
78488,p:462,BA,"Psychology, Art"
78489,p:157215,,"Business Administration & Management, General"
78490,p:232680,BS,
78491,p:47467,MBA,
78492,p:47467,BA,"Political Science, Economics"
78493,p:232685,BS,Sociology
78494,p:232686,MBA,
78495,p:232686,BS,Engineering
78496,p:232687,Fellows Class III,
78497,p:232687,"M.B.A., Marketing",
78498,p:232687,"B.S., Finance",
78499,p:232688,JD,
78500,p:232688,BA,Political Science and Government
78501,p:47468,PhD,Physics
78502,p:47468,MPhill,Physics and Applied Physics
78503,p:47468,BS,Physics
78504,p:232689,BS,European Business Studies
78505,p:232683,BA,English
78506,p:42578,BA,
78507,p:232684,BA,Marketing Management
78508,p:98565,MBA,
78509,p:98565,BA,
78510,p:232691,BA,Finance
78511,p:232690,MBA,
78512,p:232690,MD,
78513,p:232690,Post-Baccalaureate Pre-Medical P,
78514,p:232690,"BA, Political Science",
78515,p:22804,BS,Commerce
78516,p:232697,BA,Buisness Management
78517,p:232696,"A.B., Biology",
78518,p:22805,BS,Commerce
78519,p:232699,BS,Accounting
78520,p:232700,JD,Law
78521,p:232700,MS,Electrical Engineering
78522,p:232700,BS,Electrical Engineering
78523,p:232701,,
78524,p:232701,,
78525,p:22806,MS,Chemical Engineering
78526,p:22806,BA,Chemistry
78527,p:13894,masters degree,philosophy
78528,p:13894,BS,Business Administration
78529,p:232702,PhD,Neurophysiology
78530,p:11390,"Bachelor of Science, Business Ad",
78531,p:11390,Music Education,
78532,p:37799,BE,Electrical Engineering
78533,p:37799,MS,Electrical Engineering & Computer Science
78534,p:22808,MS,Chemical Engineering
78535,p:22808,BA,Chemistry
78536,p:232725,MS,Design Engineering
78537,p:232725,BS,Mechanical Engineering
78538,p:46863,MS,Systems Engineering
78539,p:46863,BTECH,Mechanical Engineering
78540,p:14317,PhD,"Business, Organisation Theory, Sociology"
78541,p:14317,Dipl.-Kfm.,Business
78542,p:232740,,
78543,p:202790,BA,"Business, Finance, Economics, International Business"
78544,p:232741,BBA,Accounting
78545,p:14319,MS,Computer Science
78546,p:232743,MBA,Business
78547,p:232743,MD,Medicine
78548,p:232743,BS,Integrated Life Sciences
78549,p:232692,BS,Physics
78550,p:232746,MS,Computer Networking
78551,p:232746,BE,Electronics
78552,p:232744,MD,
78553,p:14320,Diploma,"Marketing; Finance, Law"
78554,p:232749,Masters (Expected 2014),Human Resources & Employee Relations
78555,p:232749,BS,"Psychology, Economics"
78556,p:232750,A.B. degree,History
78557,p:232750,MBA,
78558,p:67069,PhD,Computer Science
78559,p:67069,MS,Computer Engineering
78560,p:67069,BTECH,Electrical Engineering
78561,p:94434,MBA,
78562,p:94434,BA,Math and Economics
78563,p:14315,Diplom,Business Administration
78564,p:14315,,Business Administration
78565,p:232753,BS,Economics & Business
78566,p:232754,MBA,
78567,p:232754,BA,Geography
78568,p:232758,MS,Management
78569,p:232758,MA,Economics
78570,p:232757,B.A.H,Political Science
78571,p:232757,MBA,
78572,p:232327,BA,Music
78573,p:232761,BS,Finance
78574,p:24051,"Bachelor of Science (BSc), Econo",
78575,p:230900,BS,Economics & Computer Science
78576,p:230900,,
78577,p:232763,JD,Law
78578,p:232763,BS,Electrical Engineering & Computer Science
78579,p:216499,MS,Business Management & Entrepreneurship
78580,p:216499,MS,Telecoms
78581,p:209464,MBA,
78582,p:209464,MS,Computer Science
78583,p:209464,BE,Computer Engineering
78584,p:232714,MA,Geography
78585,p:232714,MS,Development Economics and International Development
78586,p:232765,Bachelor of Technology (Honors),Electronics and Electrical Communication Engineering
78587,p:232769,MBA,
78588,p:232771,"BS, MS",Electrical Engieering & Computer Science
78589,p:232715,MS,Mechanical Engineering
78590,p:182761,,"Aerospace Engineering, Computer Science, Mathematics"
78591,p:232772,,Economics & Economic History
78592,p:232770,BS degree,Engineering
78593,p:232770,MBA,
78594,p:232773,,English
78595,p:232773,,English
78596,p:232775,BA,Banking and Finance
78597,p:232774,MBA,"Technology Marketing, Entrepreneurship, Operations"
78598,p:232774,Masters of Engineering Managemen,"Technology Management, Operations"
78599,p:232774,BS,Economics
78600,p:232778,MBA,
78601,p:232778,"BS, Agricultural Economics",
78602,p:232752,PhD,Computer Science
78603,p:232752,BTECH,Computer Science
78604,p:232776,BS,Engineering
78605,p:232776,BS,Economics
78606,p:34681,MBA,Business Administration
78607,p:34681,MS,Engineering Product Development
78608,p:34681,BS,Engineering
78609,p:232779,,
78610,p:221321,"BS, Accounting",
78611,p:26891,BTECH,
78612,p:26891,MS,
78613,p:26891,MBA,
78614,p:232782,JD,
78615,p:232782,BBA,Finance
78616,p:232783,MS,Technology & Innovation Management
78617,p:232783,BS,Biology
78618,p:232784,MBA,Finance & Management
78619,p:232784,MS,Engineering
78620,p:232784,BS,Engineering
78621,p:232786,MBA,
78622,p:232786,,
78623,p:13523,BS,Visual Communication - Interactive Multimedia
78624,p:232787,,
78625,p:232787,"MA, PhD",
78626,p:232787,BS,Biology
78627,p:13525,MBA,Marketing
78628,p:13525,BA,"Economics, East Asian Studies"
78629,p:232795,PhD,Electrical Engineering
78630,p:232795,BS,Computer Engineering
78631,p:35371,,
78632,p:155242,MS,Mathematical Enginerring
78633,p:232808,MBA,
78634,p:232808,BS,Computer Science
78635,p:232788,MS,Managment
78636,p:232788,MS,Physics
78637,p:232789,MS,
78638,p:92310,MBA,
78639,p:92310,BS,Computer Science
78640,p:232790,PhD,Computer Science
78641,p:232791,MS,
78642,p:232792,MS,
78643,p:232826,BS,Plant Science
78644,p:232793,MTI,"Management, innovation"
78645,p:195898,BS,Economics
78646,p:100491,MS,Electrical Engineering & Computer Science
78647,p:100491,BS,Electrical Engineering & Computer Science
78648,p:232794,Degree,Applied Mathematics
78649,p:232794,Post Graduation,IT Security
78650,p:100491,MS,Managerial Leadership
78651,p:170001,Degree,Civil and Biological Engineering
78652,p:232799,MS,
78653,p:232832,MSE,"Computer Engineering, Digital Signal Processing"
78654,p:232832,BE,"Computer Engineering, Digital Circuit Design"
78655,p:232802,MS,Artificial Intelligence
78656,p:232842,BS,Industrial Engineering
78657,p:232805,BS,
78658,p:232846,BBA,Financial Administration
78659,p:232809,Degree,Computer Science
78660,p:232810,Degree,Computers and Information Technology
78661,p:232852,MBA,
78662,p:232852,BS,Electrical Engineering
78663,p:232853,Bachelor of Commerce (Partially ,Marketing
78664,p:210252,MBA,Business
78665,p:210252,BS,Civil Engineering
78666,p:232856,MBA,
78667,p:232856,MA,Social Science
78668,p:232863,BS,"Marketing & Management, School of Business"
78669,p:232864,BE,Mechanical Engineering
78670,p:108076,BBA (Summa cum laude),Accounting
78671,p:232869,MBA,
78672,p:232869,BS,Petroleum Engineering
78673,p:232871,,Cultural Anthropology
78674,p:232872,BA,Mechanical Engineering
78675,p:222302,BS,Public Health
78676,p:232873,MBA,
78677,p:232873,BS,Mathematics & Economics
78678,p:232874,BS,Biomedical Engineering
78679,p:232874,BS,Materials Science and Engineering
78680,p:232874,MS,Engineering Management
78681,p:232875,J.D. with Highest Honors,Law
78682,p:232875,LLM,Corporate Law
78683,p:182440,,
78684,p:13759,BA,Mathematics
78685,p:199371,BA,
78686,p:118702,BA,Political Science
78687,p:145311,MBA,
78688,p:109912,BA,Public Policy
78689,p:177284,BA,Mathematics
78690,p:47705,BA,Computer Science
78691,p:74933,MEM,Environmental Economics
78692,p:149271,BA,Political Science
78693,p:218186,BA,Political Science
78694,p:56277,BE,
78695,p:35110,BA,Public Policy
78696,p:180446,BE,
78697,p:108391,MBA,
78698,p:171850,BA,Public Policy
78699,p:182584,BS,Biology
78700,p:65585,BA,Public Policy
78701,p:232898,M.Des.S.,Design Studies for Digital Applications in Urban Planning and Architecture
78702,p:232898,MPS,Interactive Telecommunications
78703,p:232898,BS,Film & Television Production
78704,p:232900,MBA,Financial Analysis
78705,p:232900,BS,Finance & Accounting
78706,p:232903,MBA,
78707,p:232903,Applied Mathematics & Economics,Sc.B
78708,p:81649,MBA,
78709,p:166677,BS,Economics
78710,p:232905,BS,Engineering
78711,p:17079,Diplôme,Finance and Tax
78712,p:17079,Executive Program,Strategy & Organization
78713,p:17080,BS,Computer Science
78714,p:231370,MBA,Finance
78715,p:231370,BS,Communication Studies
78716,p:232912,MS,Electrical Engineering
78717,p:231373,MBA,
78718,p:231373,BA,Economics
78719,p:231375,MS,Operations Research
78720,p:231375,BA,Computer Science
78721,p:232917,MS,Computer Science
78722,p:232917,BS,Computer Science
78723,p:232927,BS Degree,"Physiology, Molecular & Cellular Biology, and Psychology"
78724,p:232927,MS,Biotechnology
78725,p:232927,MBA,Wharton School
78726,p:232929,,
78727,p:232930,MS,"Information Management, Entrepreneurship"
78728,p:232930,BE,Computer Science
78729,p:232200,BS,Biology
78730,p:231374,Bachelor of Science (B.S.),Electrical & Electronics Engineering
78731,p:232936,MS,Sociology & Journalism
78732,p:143734,,
78733,p:232946,BS,Accounting
78734,p:184929,,Aerospace Engineering
78735,p:232944,Ed.M.,Technology
78736,p:232944,BA,English Literature
78737,p:232976,,
78738,p:95892,BA,Political Science
78739,p:95892,MBA,Business
78740,p:229904,Diploma,Computer Engineering and Informatics Department
78741,p:232884,MS,Computer Science
78742,p:232884,BS,Computer Science
78743,p:225499,Engineering,Electronics
78744,p:126224,BS,Computer Science
78745,p:232133,MBA,
78746,p:232133,BS,
78747,p:232135,BS/MS,Political Science
78748,p:232135,MS,Journalism
78749,p:224810,BS,ECE
78750,p:232994,BS,BS
78751,p:232994,MBA,M.B.A.
78752,p:232995,MS,Graduate
78753,p:232995,BS,Business Management and Applied Economics
78754,p:225731,Post Doctoral,
78755,p:225731,PhD,
78756,p:225836,,
78757,p:225836,,
78758,p:232999,BS,Finance
78759,p:233002,MBA,Business
78760,p:233002,PhD,Mathematics
78761,p:233002,MS,Mathematics
78762,p:190335,PhD,
78763,p:190335,BS,
78764,p:190335,MS,
78765,p:233001,BTECH,Computer Science and Engineering
78766,p:233004,MBA,Finance
78767,p:233004,MENG,Software Engineering
78768,p:60067,BS,"Electrical Engineering, Economics"
78769,p:73012,BS,Biology/Genetics and Computer Science
78770,p:42008,BA,Economics
78771,p:190336,BS,
78772,p:190336,BS,
78773,p:190336,JD,
78774,p:233005,MBA,Economics
78775,p:233006,MBA,MBA
78776,p:233006,BA,Economics
78777,p:190337,LLB,
78778,p:190337,BS,
78779,p:190338,BS,Electrical Engineering
78780,p:233011,BS,Industrial Distribution
78781,p:15886,BS,Economics and Political Science
78782,p:233013,B.E(Bachelor in Engineering ),Electronics And Communication
78783,p:21620,BS,
78784,p:21620,MBA,
78785,p:232716,,Business
78786,p:233012,BA,BA
78787,p:48594,MBA,
78788,p:48594,JD,Law
78789,p:48594,BA,
78790,p:232717,LLB,Law + German
78791,p:232717,,
78792,p:39347,MSCEE,Electronics Engineering
78793,p:233014,Degree,Degree
78794,p:233014,BCOM,Bachelor of Commerce
78795,p:39348,MBA,
78796,p:39348,MS,Engineering
78797,p:39348,B.Engg,Civil Engineering
78798,p:233016,MBA,Quantitative Business Analysis & Finance
78799,p:233016,BS,Quantitative Business Analysis & Finance
78800,p:219165,PhD,Neuroscience
78801,p:219165,BA,Biochemistry
78802,p:233017,,
78803,p:233017,,
78804,p:33230,BA,Government
78805,p:233019,Degree,Finance & Accounting
78806,p:233019,Degree,Finance & Accounting
78807,p:61216,,
78808,p:61216,,
78809,p:61216,,
78810,p:61216,,
78811,p:100483,MS,Electrical Engineering
78812,p:100483,BS,Electrical Engineering
78813,p:233022,BS,Mechanical Engineering
78814,p:233022,MS,Mechanical Engineering
78815,p:233022,MS,Business Finance
78816,p:171057,MS,Engineering Physics
78817,p:171057,MS,Economics
78818,p:171057,,Economics and Psychology
78819,p:233030,Degree,Degree
78820,p:233030,MBA,Marketing
78821,p:233024,BS,English
78822,p:171058,MBA,
78823,p:171058,MS,Electronic Engineering
78824,p:171058,BS,Electronic Engineering
78825,p:190340,BS,Electrical Engineering
78826,p:233031,BS,Business
78827,p:232719,,
78828,p:190341,MBA,Business Administration
78829,p:190341,BBA,Business Administration and Finance
78830,p:233009,MBA,
78831,p:233009,MBA,Finance
78832,p:174406,BS,Computer Engineering
78833,p:174406,MBA,Management
78834,p:233034,MS,Electronics - Communication
78835,p:233034,BS,Electronics - Communication
78836,p:232720,MA,Business and Marketing
78837,p:232720,BA,Linguistics
78838,p:221353,MBA,
78839,p:221353,"Bachelor of Arts (B.A.), Economi",
78840,p:232824,BA,"Government, Diplomacy and Strategy"
78841,p:233037,BA,BA
78842,p:233037,MBA,M.B.A.
78843,p:190342,MS,
78844,p:190342,BS,
78845,p:174408,MBA,Finance
78846,p:174408,,
78847,p:232722,,
78848,p:233038,BS,Accounting
78849,p:190343,BENG,Business Administration
78850,p:190343,PhD,Business Administration
78851,p:190343,MS,Business Administration
78852,p:233039,MS,Business & Economics
78853,p:22227,BSc Honours,Geological Sciences
78854,p:22227,MS,Geology
78855,p:174409,MS,International Business
78856,p:174409,MS,Finance
78857,p:174409,BA,Economics
78858,p:22229,MBA,
78859,p:22229,BS,
78860,p:221354,"Executive Program, Srategic Mark",
78861,p:221354,"MBA, Finance",
78862,p:221354,"BA, Political Science",
78863,p:233043,,
78864,p:233043,,
78865,p:233040,MS,Aerospace & Applied Mechanics
78866,p:233040,BS,Mechanical Engineering
78867,p:233041,,
78868,p:233041,,
78869,p:190344,JD,
78870,p:190344,BS,
78871,p:232726,PhD,ater wave scattering
78872,p:233026,BBA,Business/Managerial Economics
78873,p:232825,BS,Computer Science
78874,p:233046,,
78875,p:233046,,Finance
78876,p:232728,MBA,"Business, Finance"
78877,p:232728,BA,History
78878,p:233048,BTECH,Computer Science
78879,p:190345,PhD,Organizational Communication
78880,p:190345,MA,Interpersonal Communication
78881,p:190345,BS,Communication
78882,p:233045,BS,Accounting
78883,p:37214,MSc (Law),
78884,p:37214,"MSc (Econ),",Accounting and Finance
78885,p:190346,BS,Electrical Engineering
78886,p:233050,BS,electrical
78887,p:233052,MA,History
78888,p:233049,BS,
78889,p:233053,BS,Accounting
78890,p:233053,MBA,Finance
78891,p:190346,MS,Electrical Engineering
78892,p:190346,PhD,Electrical Engineering
78893,p:233051,MBA,Business
78894,p:233051,BS,
78895,p:233051,BA,
78896,p:233054,MBA,Finance
78897,p:233054,BS,Accounting
78898,p:232731,MA,Chemistry
78899,p:233027,MBA,
78900,p:233027,BS,Electronics
78901,p:190347,MS,Political Economies of Industrial Societies
78902,p:233061,MS,Economics
78903,p:6419,Degree,Degree
78904,p:233059,MBA,
78905,p:233059,BS,Industrial Engineering
78906,p:31144,MBA,Accounting and Finance
78907,p:31144,BA,Biochemistry
78908,p:232735,,
78909,p:4708,MBA,
78910,p:4708,MA,Economics & Politics
78911,p:190349,MBA,Finance
78912,p:190349,ME,Operations Research
78913,p:190349,BS,Computer Science
78914,p:44785,Kauffman Fellow,
78915,p:44785,BS,Managerial Economics
78916,p:190350,,
78917,p:190350,,
78918,p:44786,MS,
78919,p:233067,MBA,Business Administration
78920,p:233067,MA,Materials Science
78921,p:31145,BS,Engineering & Management
78922,p:31145,MENG,Engineering & Management
78923,p:190352,MBA,Finance
78924,p:190352,MS,Protein Chemistry
78925,p:190352,BS,Genetics
78926,p:6364,SEP,Business
78927,p:6364,MBA,International Business
78928,p:6364,MBA,International Business
78929,p:31143,MBA,Finance
78930,p:31143,BA,Economics
78931,p:190351,MBA,High Tech Management
78932,p:190351,BA,Economics and Business Administration
78933,p:44788,Venture Capital,
78934,p:44788,VCPE,
78935,p:44788,MBA,General Management
78936,p:190353,BS,
78937,p:233070,MBA,
78938,p:233070,,
78939,p:233062,,Political Economy
78940,p:233073,BS,Business Administration
78941,p:233073,Human Resources Development and ,B.Sc
78942,p:233032,BS,"Marketing/Marketing Management, General"
78943,p:190354,BE,
78944,p:233077,,
78945,p:233078,MBA,General Business
78946,p:233078,BS,Computer Science
78947,p:190355,BA,
78948,p:190355,JD,
78949,p:229602,BA,Photo Jurnal Comm and TV
78950,p:229602,MBA,
78951,p:178414,MS,Engineering Sciences
78952,p:178414,BA,Engineering Sciences with Honors
